transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
337,06/10/2023,10:36:29,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
338,06/07/2023,08:20:48,,2,Utrecht,3.0,Bakery,Scone
339,06/09/2023,18:52:15,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
340,06/08/2023,12:19:03,2,3,Eindhoven,3.5,Bakery,Pie
341,06/10/2023,12:52:54,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
342,06/10/2023,07:49:06,3,1,Alkmaar,3.0,Tea,Black tea
343,06/07/2023,08:54:30,2,2,Utrecht,3.75,Bakery,Sandwich
344,06/09/2023,15:07:10,2,1,Alkmaar,3.75,Bakery,Sandwich
345,06/09/2023,12:58:18,1,1,Alkmaar,3.15,Tea,Green tea
346,06/08/2023,14:22:27,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
347,06/05/2023,08:17:43,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
348,06/08/2023,13:02:31,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
349,06/09/2023,14:41:48,1,2,Utrecht,6.3,Coffee,Organic blended coffee
350,06/07/2023,17:54:29,2,2,Utrecht,4.25,Coffee,Syrup coffee
351,06/07/2023,08:58:42,1,1,Alkmaar,3.5,Coffee,Milk coffee
352,06/06/2023,08:24:13,1,2,Utrecht,4.25,Coffee,Syrup coffee
353,06/06/2023,16:11:24,3,2,Utrecht,4.25,Coffee,Syrup coffee
354,06/11/2023,06:53:59,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
355,06/11/2023,18:58:15,1,1,Alkmaar,3.75,Bakery,Sandwich
356,06/08/2023,06:18:49,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
357,06/06/2023,11:36:40,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
358,06/07/2023,17:21:26,2,2,Utrecht,4.5,Chocolate,Hot chocolate
359,06/10/2023,11:36:22,2,1,Alkmaar,3.15,Tea,Green tea
360,06/08/2023,19:45:32,1,3,Eindhoven,3.5,Coffee,Milk coffee
361,06/10/2023,10:46:15,2,3,Eindhoven,3.0,Tea,Black tea
362,06/07/2023,11:47:26,2,2,Utrecht,3.15,Tea,Green tea
363,06/11/2023,12:01:57,1,2,Utrecht,3.0,Bakery,Scone
364,06/10/2023,14:09:49,2,3,Eindhoven,3.5,Coffee,Milk coffee
365,06/11/2023,12:32:03,1,2,Utrecht,3.5,Coffee,Milk coffee
366,06/09/2023,14:11:09,2,2,Utrecht,4.5,Chocolate,Hot chocolate
367,06/08/2023,10:57:11,1,2,Utrecht,2.0,Coffee,Black coffee
368,06/05/2023,08:34:32,2,3,Eindhoven,3.75,Bakery,Sandwich
369,06/09/2023,08:27:00,2,2,Utrecht,3.75,Bakery,Sandwich
370,06/11/2023,10:11:19,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
371,06/09/2023,15:04:57,4,1,Alkmaar,3.5,Bakery,Pie
372,06/08/2023,16:45:21,4,2,Utrecht,3.0,Bakery,Scone
373,06/11/2023,18:16:02,4,1,Alkmaar,3.0,Tea,Black tea
374,06/09/2023,09:14:48,1,3,Eindhoven,3.0,Bakery,Scone
375,06/07/2023,15:03:59,1,2,Utrecht,3.15,Tea,Green tea
376,06/06/2023,16:33:29,1,2,Utrecht,3.5,Coffee,Milk coffee
377,06/06/2023,17:24:22,4,2,Utrecht,6.3,Coffee,Organic blended coffee
378,06/08/2023,08:59:51,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
379,06/09/2023,11:45:35,,1,Alkmaar,3.75,Bakery,Sandwich
380,06/09/2023,06:11:54,1,1,Alkmaar,3.75,Bakery,Sandwich
381,06/08/2023,12:46:16,1,1,Alkmaar,3.0,Tea,Black tea
382,06/07/2023,07:04:04,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
383,06/10/2023,13:35:36,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
384,06/08/2023,09:06:48,1,2,Utrecht,4.5,Chocolate,Hot chocolate
385,06/10/2023,10:51:51,3,3,Eindhoven,4.25,Coffee,Syrup coffee
386,06/11/2023,08:21:22,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
387,06/09/2023,13:49:57,6,2,Utrecht,3.5,Tea,Herbal tea
388,06/07/2023,08:21:31,2,2,Utrecht,3.5,Tea,Herbal tea
389,06/07/2023,13:52:33,2,3,Eindhoven,3.75,Bakery,Sandwich
390,06/06/2023,08:11:06,2,2,Utrecht,4.5,Chocolate,Hot chocolate
391,06/09/2023,10:46:05,2,1,Alkmaar,3.15,Tea,Green tea
392,06/10/2023,11:59:09,1,1,Alkmaar,3.25,Tea,Chai tea
393,06/10/2023,13:17:42,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
394,06/08/2023,16:22:50,1,2,Utrecht,2.0,Coffee,Black coffee
395,06/10/2023,19:58:56,,3,Eindhoven,6.3,Coffee,Organic blended coffee
396,06/11/2023,14:43:19,2,2,Utrecht,4.5,Chocolate,Hot chocolate
397,06/11/2023,11:13:20,1,1,Alkmaar,2.0,Coffee,Black coffee
398,06/11/2023,11:32:00,2,1,Alkmaar,3.15,Tea,Green tea
399,06/06/2023,10:57:30,2,3,Eindhoven,3.0,Tea,Black tea
400,06/11/2023,08:26:20,1,2,Utrecht,2.0,Coffee,Black coffee
401,06/08/2023,17:16:24,2,2,Utrecht,3.5,Coffee,Milk coffee
402,06/10/2023,19:21:29,1,1,Alkmaar,3.5,Coffee,Milk coffee
403,06/09/2023,17:18:49,2,1,Alkmaar,3.0,Tea,Black tea
404,06/11/2023,08:25:24,2,3,Eindhoven,3.0,Bakery,Scone
405,06/09/2023,17:14:26,1,2,Utrecht,3.15,Tea,Green tea
406,06/06/2023,15:33:17,1,3,Eindhoven,3.0,Bakery,Scone
407,06/09/2023,14:25:54,2,3,Eindhoven,3.0,Tea,Black tea
408,06/10/2023,08:06:24,1,2,Utrecht,4.5,Chocolate,Hot chocolate
409,06/08/2023,08:49:56,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
410,06/06/2023,17:46:39,2,2,Utrecht,4.5,Chocolate,Hot chocolate
411,06/10/2023,08:32:12,2,3,Eindhoven,3.5,Coffee,Milk coffee
412,06/10/2023,08:42:34,2,2,Utrecht,3.15,Tea,Green tea
413,06/10/2023,08:03:53,1,2,Utrecht,3.5,Coffee,Milk coffee
414,06/10/2023,10:20:11,2,2,Utrecht,3.75,Bakery,Sandwich
415,06/07/2023,18:31:15,1,2,Utrecht,3.5,Tea,Herbal tea
416,06/08/2023,16:22:10,1,1,Alkmaar,3.15,Tea,Green tea
417,06/08/2023,10:02:56,4,3,Eindhoven,3.5,Coffee,Milk coffee
418,06/11/2023,11:57:34,2,2,Utrecht,4.5,Chocolate,Hot chocolate
419,06/08/2023,16:16:17,1,2,Utrecht,3.0,Bakery,Scone
420,06/07/2023,17:42:37,2,2,Utrecht,3.5,Tea,Herbal tea
421,06/05/2023,15:30:59,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
422,06/08/2023,15:29:42,4,1,Alkmaar,3.0,Bakery,Scone
423,06/10/2023,07:28:20,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
424,06/11/2023,10:41:10,2,3,Eindhoven,3.75,Bakery,Sandwich
425,06/11/2023,14:18:48,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
426,06/10/2023,06:02:31,1,2,Utrecht,3.0,Bakery,Scone
427,06/09/2023,16:40:04,4,2,Utrecht,4.5,Chocolate,Hot chocolate
428,06/06/2023,10:01:35,1,2,Utrecht,3.0,Bakery,Scone
429,06/10/2023,10:57:56,2,3,Eindhoven,2.0,Coffee,Black coffee
430,06/09/2023,08:14:15,5,1,Alkmaar,3.0,Bakery,Scone
431,06/06/2023,12:30:29,2,1,Alkmaar,3.0,Bakery,Scone
432,06/08/2023,09:34:26,3,1,Alkmaar,3.25,Tea,Chai tea
433,06/07/2023,17:07:52,1,2,Utrecht,3.5,Bakery,Pie
434,06/08/2023,19:45:13,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
435,06/07/2023,17:49:21,2,3,Eindhoven,3.25,Tea,Chai tea
436,06/07/2023,16:23:18,1,3,Eindhoven,3.0,Tea,Black tea
437,06/11/2023,10:07:39,3,2,Utrecht,3.0,Tea,Black tea
438,06/10/2023,17:17:17,1,2,Utrecht,6.3,Coffee,Organic blended coffee
439,06/08/2023,10:27:23,1,2,Utrecht,3.5,Bakery,Pie
440,06/05/2023,15:55:38,1,2,Utrecht,3.5,Bakery,Pie
441,06/06/2023,16:41:56,1,2,Utrecht,3.15,Tea,Green tea
442,06/09/2023,13:53:30,1,1,Alkmaar,3.25,Tea,Chai tea
443,06/10/2023,17:18:56,1,2,Utrecht,4.5,Chocolate,Hot chocolate
444,06/10/2023,12:03:48,1,1,Alkmaar,3.5,Coffee,Milk coffee
445,06/08/2023,18:18:30,6,2,Utrecht,4.5,Chocolate,Hot chocolate
446,06/10/2023,10:10:10,5,3,Eindhoven,3.75,Bakery,Sandwich
447,06/05/2023,19:49:44,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
448,06/09/2023,07:24:48,3,2,Utrecht,2.0,Coffee,Black coffee
449,06/09/2023,06:42:43,5,1,Alkmaar,3.15,Tea,Green tea
450,06/10/2023,08:52:27,2,3,Eindhoven,3.5,Bakery,Pie
451,06/06/2023,14:32:43,3,1,Alkmaar,6.3,Coffee,Organic blended coffee
452,06/09/2023,11:05:24,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
453,06/10/2023,10:15:41,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
454,06/07/2023,16:02:22,1,2,Utrecht,2.0,Coffee,Black coffee
455,06/11/2023,10:25:03,1,2,Utrecht,4.5,Chocolate,Hot chocolate
456,06/08/2023,14:19:04,1,1,Alkmaar,3.5,Bakery,Pie
457,06/05/2023,13:12:32,1,3,Eindhoven,3.15,Tea,Green tea
458,06/11/2023,08:13:23,2,3,Eindhoven,2.0,Coffee,Black coffee
459,06/10/2023,12:59:49,3,1,Alkmaar,3.75,Bakery,Sandwich
460,06/08/2023,13:51:28,4,1,Alkmaar,2.0,Coffee,Black coffee
461,06/05/2023,18:45:38,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
462,06/08/2023,18:17:03,2,3,Eindhoven,4.25,Coffee,Syrup coffee
463,06/08/2023,16:59:57,4,3,Eindhoven,4.5,Chocolate,Hot chocolate
464,06/09/2023,09:18:46,2,2,Utrecht,3.15,Tea,Green tea
465,06/05/2023,13:40:06,2,2,Utrecht,3.5,Coffee,Milk coffee
466,06/11/2023,10:46:59,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
467,06/06/2023,07:04:08,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
468,06/07/2023,11:36:11,1,3,Eindhoven,3.5,Bakery,Pie
469,06/09/2023,09:28:35,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
470,06/06/2023,08:43:35,6,2,Utrecht,4.5,Chocolate,Hot chocolate
471,06/10/2023,18:33:33,4,2,Utrecht,4.5,Chocolate,Hot chocolate
472,06/11/2023,14:09:25,2,1,Alkmaar,3.0,Tea,Black tea
473,06/06/2023,09:20:22,2,3,Eindhoven,3.75,Bakery,Sandwich
474,06/08/2023,09:36:34,1,3,Eindhoven,3.0,Tea,Black tea
475,06/08/2023,16:19:24,2,2,Utrecht,4.5,Chocolate,Hot chocolate
476,06/05/2023,06:21:24,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
477,06/11/2023,16:10:03,2,2,Utrecht,4.5,Chocolate,Hot chocolate
478,06/10/2023,17:27:12,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
479,06/11/2023,09:34:16,2,1,Alkmaar,3.25,Tea,Chai tea
480,06/11/2023,06:16:00,2,1,Alkmaar,4.25,Coffee,Syrup coffee
481,06/10/2023,15:42:06,2,3,Eindhoven,3.5,Coffee,Milk coffee
482,06/10/2023,19:13:51,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
483,06/11/2023,15:37:32,2,2,Utrecht,4.5,Chocolate,Hot chocolate
484,06/06/2023,13:52:20,2,2,Utrecht,4.25,Coffee,Syrup coffee
485,06/07/2023,11:35:38,2,2,Utrecht,6.3,Coffee,Organic blended coffee
486,06/10/2023,15:29:09,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
487,06/10/2023,08:57:13,1,3,Eindhoven,3.5,Tea,Herbal tea
488,06/09/2023,07:44:49,1,1,Alkmaar,3.5,Bakery,Pie
489,06/11/2023,09:13:12,2,3,Eindhoven,3.5,Bakery,Pie
490,06/09/2023,15:39:07,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
491,06/10/2023,09:26:47,2,1,Alkmaar,3.0,Bakery,Scone
492,06/06/2023,14:04:37,,1,Alkmaar,3.0,Tea,Black tea
493,06/07/2023,10:56:42,3,2,Utrecht,3.15,Tea,Green tea
494,06/10/2023,18:12:55,1,2,Utrecht,3.5,Coffee,Milk coffee
495,06/07/2023,11:23:31,1,2,Utrecht,3.25,Tea,Chai tea
496,06/07/2023,10:15:02,2,3,Eindhoven,3.0,Bakery,Scone
497,06/06/2023,13:50:43,2,3,Eindhoven,3.75,Bakery,Sandwich
498,06/09/2023,16:34:19,1,2,Utrecht,3.0,Bakery,Scone
499,06/08/2023,11:13:18,5,2,Utrecht,3.25,Tea,Chai tea
500,06/07/2023,16:59:28,2,2,Utrecht,3.15,Tea,Green tea
501,06/06/2023,11:23:56,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
502,06/10/2023,06:16:13,1,3,Eindhoven,3.5,Coffee,Milk coffee
503,06/11/2023,11:58:55,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
504,06/09/2023,10:16:50,1,,Utrecht,4.5,Chocolate,Hot chocolate
505,06/11/2023,06:25:17,2,2,Utrecht,4.5,Chocolate,Hot chocolate
506,06/07/2023,13:44:28,1,3,Eindhoven,3.0,Bakery,Scone
507,06/09/2023,06:28:36,1,2,Utrecht,4.5,Chocolate,Hot chocolate
508,06/11/2023,10:52:33,1,3,Eindhoven,2.0,Coffee,Black coffee
509,06/06/2023,10:41:01,1,2,Utrecht,4.5,Chocolate,Hot chocolate
510,06/07/2023,09:46:26,4,3,Eindhoven,3.25,Tea,Chai tea
511,06/09/2023,17:09:10,2,2,Utrecht,4.5,Chocolate,Hot chocolate
512,06/10/2023,15:58:41,1,1,Alkmaar,4.25,Coffee,Syrup coffee
513,06/08/2023,16:53:33,2,2,Utrecht,4.5,Chocolate,Hot chocolate
514,06/09/2023,14:40:16,2,,Utrecht,3.75,Bakery,Sandwich
515,06/10/2023,14:30:45,6,1,Alkmaar,3.0,Bakery,Scone
516,06/05/2023,11:10:00,1,2,Utrecht,4.5,Chocolate,Hot chocolate
517,06/07/2023,19:20:13,1,3,Eindhoven,3.5,Bakery,Pie
518,06/11/2023,07:42:56,1,2,Utrecht,2.0,Coffee,Black coffee
519,06/06/2023,08:11:16,2,3,Eindhoven,3.25,Tea,Chai tea
520,06/10/2023,08:37:04,2,3,Eindhoven,3.25,Tea,Chai tea
521,06/09/2023,09:50:06,1,2,Utrecht,3.0,Bakery,Scone
522,06/06/2023,16:36:24,2,3,Eindhoven,3.5,Tea,Herbal tea
523,06/11/2023,15:26:46,3,1,Alkmaar,3.15,Tea,Green tea
524,06/09/2023,14:25:41,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
525,06/11/2023,10:30:34,1,3,Eindhoven,3.5,Coffee,Milk coffee
526,06/10/2023,18:55:34,4,3,Eindhoven,4.5,Chocolate,Hot chocolate
527,06/11/2023,10:31:44,1,2,Utrecht,6.3,Coffee,Organic blended coffee
528,06/09/2023,14:30:38,2,1,Alkmaar,3.5,Coffee,Milk coffee
529,06/09/2023,18:22:10,1,2,Utrecht,3.75,Bakery,Sandwich
530,06/07/2023,11:51:15,1,3,Eindhoven,3.25,Tea,Chai tea
531,06/06/2023,07:35:51,1,2,Utrecht,3.15,Tea,Green tea
532,06/11/2023,16:03:19,5,2,Utrecht,3.25,Tea,Chai tea
533,06/11/2023,14:23:05,,1,Alkmaar,3.0,Bakery,Scone
534,06/07/2023,19:02:49,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
535,06/08/2023,10:37:13,1,2,Utrecht,3.0,Tea,Black tea
536,06/10/2023,06:12:44,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
537,06/08/2023,08:25:14,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
538,06/08/2023,09:41:47,1,3,Eindhoven,3.75,Bakery,Sandwich
539,06/10/2023,06:23:48,2,2,Utrecht,3.0,Bakery,Scone
540,06/08/2023,08:28:12,3,3,Eindhoven,4.25,Coffee,Syrup coffee
541,06/11/2023,06:46:08,1,3,Eindhoven,3.0,Tea,Black tea
542,06/07/2023,06:43:33,1,3,Eindhoven,3.25,Tea,Chai tea
543,06/10/2023,09:12:48,,2,Utrecht,4.5,Chocolate,Hot chocolate
544,06/09/2023,15:05:14,2,3,Eindhoven,3.5,Bakery,Pie
545,06/06/2023,11:05:02,2,2,Utrecht,3.15,Tea,Green tea
546,06/09/2023,16:30:02,2,2,Utrecht,4.5,Chocolate,Hot chocolate
547,06/11/2023,06:22:31,6,3,Eindhoven,2.0,Coffee,Black coffee
548,06/09/2023,09:57:01,1,1,Alkmaar,3.25,Tea,Chai tea
549,06/06/2023,13:23:30,1,1,Alkmaar,3.5,Bakery,Pie
550,06/11/2023,19:13:16,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
551,06/06/2023,19:39:40,1,3,Eindhoven,3.0,Bakery,Scone
552,06/08/2023,18:43:23,1,1,Alkmaar,3.0,Bakery,Scone
553,06/10/2023,15:01:37,1,1,Alkmaar,3.5,Bakery,Pie
554,06/11/2023,16:41:07,1,2,Utrecht,4.5,Chocolate,Hot chocolate
555,06/08/2023,11:33:00,6,1,Alkmaar,2.0,Coffee,Black coffee
556,06/10/2023,11:35:36,2,2,Utrecht,3.15,Tea,Green tea
557,06/11/2023,16:44:52,1,2,Utrecht,3.5,Bakery,Pie
558,06/06/2023,10:03:18,1,2,Utrecht,3.5,Tea,Herbal tea
559,06/11/2023,08:48:44,4,3,Eindhoven,3.25,Tea,Chai tea
560,06/10/2023,09:51:19,5,1,Alkmaar,4.25,Coffee,Syrup coffee
561,06/06/2023,12:42:41,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
562,06/08/2023,12:17:05,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
563,06/08/2023,15:12:33,2,2,Utrecht,3.5,Bakery,Pie
564,06/06/2023,12:29:35,1,1,Alkmaar,4.25,Coffee,Syrup coffee
565,06/07/2023,08:23:10,1,2,Utrecht,3.5,Tea,Herbal tea
566,06/08/2023,11:05:55,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
567,06/09/2023,18:01:32,2,2,Utrecht,3.75,Bakery,Sandwich
568,06/07/2023,07:32:27,2,2,Utrecht,3.0,Tea,Black tea
569,06/10/2023,16:46:47,2,2,Utrecht,4.5,Chocolate,Hot chocolate
570,06/07/2023,10:46:40,3,2,Utrecht,3.15,Tea,Green tea
571,06/08/2023,09:51:40,1,3,Eindhoven,3.5,Coffee,Milk coffee
572,06/09/2023,11:20:57,2,2,Utrecht,3.5,Bakery,Pie
573,06/09/2023,17:00:10,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
574,06/08/2023,13:12:29,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
575,06/10/2023,16:30:29,2,2,Utrecht,4.5,Chocolate,Hot chocolate
576,06/08/2023,14:05:16,3,3,Eindhoven,3.75,Bakery,Sandwich
577,06/09/2023,08:38:42,2,3,Eindhoven,3.0,Bakery,Scone
578,06/11/2023,11:59:23,6,1,Alkmaar,3.0,Bakery,Scone
579,06/09/2023,13:16:51,4,1,Alkmaar,2.0,Coffee,Black coffee
580,06/06/2023,10:47:15,2,3,Eindhoven,3.5,Coffee,Milk coffee
581,06/09/2023,19:52:25,1,2,Utrecht,2.0,Coffee,Black coffee
582,06/06/2023,08:02:03,2,2,Utrecht,3.0,Bakery,Scone
583,06/08/2023,12:49:56,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
584,06/06/2023,10:30:28,1,3,Eindhoven,3.25,Tea,Chai tea
585,06/06/2023,15:41:50,2,3,Eindhoven,4.25,Coffee,Syrup coffee
586,06/11/2023,11:18:10,4,2,Utrecht,2.0,Coffee,Black coffee
587,06/08/2023,07:25:00,2,1,Alkmaar,3.5,Bakery,Pie
588,06/10/2023,08:10:57,2,1,Alkmaar,2.0,Coffee,Black coffee
589,06/08/2023,13:55:15,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
590,06/11/2023,10:41:09,2,2,Utrecht,6.3,Coffee,Organic blended coffee
591,06/07/2023,08:57:42,3,2,Utrecht,3.5,Bakery,Pie
592,06/10/2023,12:14:32,1,1,Alkmaar,3.5,Coffee,Milk coffee
593,06/09/2023,10:17:44,4,3,Eindhoven,3.5,Coffee,Milk coffee
594,06/11/2023,17:59:24,1,2,Utrecht,3.5,Coffee,Milk coffee
595,06/11/2023,10:20:50,2,2,Utrecht,3.5,Coffee,Milk coffee
596,06/11/2023,14:27:22,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
597,06/10/2023,11:20:39,1,2,Utrecht,6.3,Coffee,Organic blended coffee
598,06/07/2023,06:05:59,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
599,06/10/2023,09:19:35,2,2,Utrecht,3.75,Bakery,Sandwich
600,06/07/2023,08:49:26,2,2,Utrecht,6.3,Coffee,Organic blended coffee
601,06/08/2023,08:29:05,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
602,06/11/2023,08:30:23,1,2,Utrecht,3.5,Bakery,Pie
603,06/10/2023,14:44:46,1,2,Utrecht,3.0,Tea,Black tea
604,06/06/2023,07:27:49,4,1,Alkmaar,3.0,Tea,Black tea
605,06/08/2023,17:48:49,1,2,Utrecht,3.5,Coffee,Milk coffee
606,06/07/2023,16:06:25,1,2,Utrecht,4.25,Coffee,Syrup coffee
607,06/11/2023,17:58:04,1,2,Utrecht,4.5,Chocolate,Hot chocolate
608,06/06/2023,16:05:41,4,2,Utrecht,6.3,Coffee,Organic blended coffee
609,06/11/2023,08:14:36,2,1,Alkmaar,3.5,Tea,Herbal tea
610,06/07/2023,11:19:52,2,2,Utrecht,3.5,Bakery,Pie
611,06/11/2023,16:12:49,1,2,Utrecht,3.0,Tea,Black tea
612,06/08/2023,09:48:11,3,3,Eindhoven,3.75,Bakery,Sandwich
613,06/05/2023,08:31:39,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
614,06/08/2023,14:11:02,2,1,Alkmaar,3.25,Tea,Chai tea
615,06/08/2023,12:37:13,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
616,06/08/2023,14:29:41,2,1,Alkmaar,4.25,Coffee,Syrup coffee
617,06/10/2023,09:45:21,2,3,Eindhoven,3.5,Tea,Herbal tea
618,06/07/2023,08:07:38,4,1,Alkmaar,6.3,Coffee,Organic blended coffee
619,06/09/2023,16:13:36,2,2,Utrecht,3.25,Tea,Chai tea
620,06/10/2023,13:56:56,4,2,Utrecht,3.15,Tea,Green tea
621,06/11/2023,16:42:38,2,2,Utrecht,3.75,Bakery,Sandwich
622,06/11/2023,17:31:21,1,2,Utrecht,3.75,Bakery,Sandwich
623,06/08/2023,16:25:40,2,2,Utrecht,3.5,Tea,Herbal tea
624,06/09/2023,15:06:10,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
625,06/08/2023,16:14:18,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
626,06/06/2023,14:53:42,1,2,Utrecht,2.0,Coffee,Black coffee
627,06/10/2023,15:03:39,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
628,06/11/2023,10:00:00,1,2,Utrecht,4.5,Chocolate,Hot chocolate
629,06/05/2023,06:32:40,1,1,Alkmaar,4.25,Coffee,Syrup coffee
630,06/09/2023,18:30:30,1,1,Alkmaar,4.25,Coffee,Syrup coffee
631,06/05/2023,12:47:12,6,1,Alkmaar,4.5,Chocolate,Hot chocolate
632,06/08/2023,11:26:56,1,1,Alkmaar,2.0,Coffee,Black coffee
633,06/05/2023,18:09:55,2,3,Eindhoven,3.5,Bakery,Pie
634,06/09/2023,16:50:37,2,1,Alkmaar,3.0,Bakery,Scone
635,06/09/2023,14:37:34,2,3,Eindhoven,3.75,Bakery,Sandwich
636,06/11/2023,08:24:20,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
637,06/10/2023,17:03:43,1,2,Utrecht,4.5,Chocolate,Hot chocolate
638,06/10/2023,16:12:17,2,2,Utrecht,3.5,Coffee,Milk coffee
639,06/10/2023,08:55:17,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
640,06/06/2023,12:39:15,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
641,06/11/2023,16:50:03,1,2,Utrecht,3.0,Bakery,Scone
642,06/08/2023,10:01:29,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
643,06/10/2023,14:28:23,6,1,Alkmaar,3.5,Tea,Herbal tea
644,06/06/2023,09:23:40,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
645,06/10/2023,10:35:22,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
646,06/11/2023,19:14:25,2,2,Utrecht,4.5,Chocolate,Hot chocolate
647,06/10/2023,17:22:58,1,2,Utrecht,4.25,Coffee,Syrup coffee
648,06/10/2023,17:25:14,3,2,Utrecht,4.25,Coffee,Syrup coffee
649,06/05/2023,07:33:33,1,1,Alkmaar,3.0,Bakery,Scone
650,06/09/2023,15:42:45,2,2,Utrecht,6.3,Coffee,Organic blended coffee
651,06/06/2023,12:24:06,2,2,Utrecht,3.0,Bakery,Scone
652,06/10/2023,16:39:52,1,2,Utrecht,3.0,Bakery,Scone
653,06/10/2023,18:56:06,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
654,06/06/2023,12:25:52,2,1,Alkmaar,3.25,Tea,Chai tea
655,06/07/2023,08:57:35,2,2,Utrecht,2.0,Coffee,Black coffee
656,06/06/2023,13:50:46,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
657,06/07/2023,09:15:58,3,3,Eindhoven,3.15,Tea,Green tea
658,06/10/2023,19:03:13,1,2,Utrecht,6.3,Coffee,Organic blended coffee
659,06/08/2023,19:24:50,2,3,Eindhoven,3.5,Tea,Herbal tea
660,06/11/2023,10:17:26,3,2,Utrecht,2.0,Coffee,Black coffee
661,06/09/2023,16:55:18,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
662,06/10/2023,08:48:07,2,3,Eindhoven,3.75,Bakery,Sandwich
663,06/08/2023,10:26:12,2,2,Utrecht,6.3,Coffee,Organic blended coffee
664,06/05/2023,10:29:27,2,3,Eindhoven,3.0,Bakery,Scone
665,06/11/2023,08:48:11,4,2,Utrecht,4.5,Chocolate,Hot chocolate
666,06/07/2023,08:10:53,2,3,Eindhoven,3.5,Tea,Herbal tea
667,06/06/2023,12:47:48,1,1,Alkmaar,3.5,Tea,Herbal tea
668,06/05/2023,13:53:14,1,1,Alkmaar,3.0,Bakery,Scone
669,06/08/2023,06:22:35,2,1,Alkmaar,3.5,Bakery,Pie
670,06/10/2023,11:52:56,1,3,Eindhoven,3.0,Bakery,Scone
671,06/08/2023,08:55:05,1,3,Eindhoven,3.5,Coffee,Milk coffee
672,06/07/2023,17:23:00,1,2,Utrecht,4.5,Chocolate,Hot chocolate
673,06/06/2023,11:35:04,3,2,Utrecht,2.0,Coffee,Black coffee
674,06/09/2023,08:07:07,1,2,Utrecht,3.0,Bakery,Scone
675,06/11/2023,08:42:52,2,1,Alkmaar,3.5,Bakery,Pie
